Date,Year,QuarterOfYear,Quarter & Year,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,Week & Year,IsWorkingDay,MonthYear,Quarter,WeekYearNr
2016-04-17 00:00:00.000,2016,2,"Q2 2016",4,17,"April","Apr","A​​​​","Apr 2016",6,"Sunday","S​​​​​​","Weekend","2016-15",False,"201604","Q2",201615
2016-04-24 00:00:00.000,2016,2,"Q2 2016",4,24,"April","Apr","A​​​​","Apr 2016",6,"Sunday","S​​​​​​","Weekend","2016-16",False,"201604","Q2",201616
2016-05-01 00:00:00.000,2016,2,"Q2 2016",5,1,"May","May","M​​​​​","May 2016",6,"Sunday","S​​​​​​","Weekend","2016-17",False,"201605","Q2",201617
2016-05-08 00:00:00.000,2016,2,"Q2 2016",5,8,"May","May","M​​​​​","May 2016",6,"Sunday","S​​​​​​","Weekend","2016-18",False,"201605","Q2",201618
2016-05-15 00:00:00.000,2016,2,"Q2 2016",5,15,"May","May","M​​​​​","May 2016",6,"Sunday","S​​​​​​","Weekend","2016-19",False,"201605","Q2",201619
2016-05-22 00:00:00.000,2016,2,"Q2 2016",5,22,"May","May","M​​​​​","May 2016",6,"Sunday","S​​​​​​","Weekend","2016-20",False,"201605","Q2",201620
2016-05-29 00:00:00.000,2016,2,"Q2 2016",5,29,"May","May","M​​​​​","May 2016",6,"Sunday","S​​​​​​","Weekend","2016-21",False,"201605","Q2",201621
2016-06-05 00:00:00.000,2016,2,"Q2 2016",6,5,"June","Jun","J​​​​​​","Jun 2016",6,"Sunday","S​​​​​​","Weekend","2016-22",False,"201606","Q2",201622
2016-06-12 00:00:00.000,2016,2,"Q2 2016",6,12,"June","Jun","J​​​​​​","Jun 2016",6,"Sunday","S​​​​​​","Weekend","2016-23",False,"201606","Q2",201623
2016-06-19 00:00:00.000,2016,2,"Q2 2016",6,19,"June","Jun","J​​​​​​","Jun 2016",6,"Sunday","S​​​​​​","Weekend","2016-24",False,"201606","Q2",201624
2016-06-26 00:00:00.000,2016,2,"Q2 2016",6,26,"June","Jun","J​​​​​​","Jun 2016",6,"Sunday","S​​​​​​","Weekend","2016-25",False,"201606","Q2",201625
2016-07-03 00:00:00.000,2016,3,"Q3 2016",7,3,"July","Jul","J​​​​​​​","Jul 2016",6,"Sunday","S​​​​​​","Weekend","2016-26",False,"201607","Q3",201626
2016-07-10 00:00:00.000,2016,3,"Q3 2016",7,10,"July","Jul","J​​​​​​​","Jul 2016",6,"Sunday","S​​​​​​","Weekend","2016-27",False,"201607","Q3",201627
2016-07-17 00:00:00.000,2016,3,"Q3 2016",7,17,"July","Jul","J​​​​​​​","Jul 2016",6,"Sunday","S​​​​​​","Weekend","2016-28",False,"201607","Q3",201628
2016-07-24 00:00:00.000,2016,3,"Q3 2016",7,24,"July","Jul","J​​​​​​​","Jul 2016",6,"Sunday","S​​​​​​","Weekend","2016-29",False,"201607","Q3",201629
2016-07-31 00:00:00.000,2016,3,"Q3 2016",7,31,"July","Jul","J​​​​​​​","Jul 2016",6,"Sunday","S​​​​​​","Weekend","2016-30",False,"201607","Q3",201630
2016-08-07 00:00:00.000,2016,3,"Q3 2016",8,7,"August","Aug","A​​​​​​​​","Aug 2016",6,"Sunday","S​​​​​​","Weekend","2016-31",False,"201608","Q3",201631
2016-08-14 00:00:00.000,2016,3,"Q3 2016",8,14,"August","Aug","A​​​​​​​​","Aug 2016",6,"Sunday","S​​​​​​","Weekend","2016-32",False,"201608","Q3",201632
2016-08-21 00:00:00.000,2016,3,"Q3 2016",8,21,"August","Aug","A​​​​​​​​","Aug 2016",6,"Sunday","S​​​​​​","Weekend","2016-33",False,"201608","Q3",201633
2016-08-28 00:00:00.000,2016,3,"Q3 2016",8,28,"August","Aug","A​​​​​​​​","Aug 2016",6,"Sunday","S​​​​​​","Weekend","2016-34",False,"201608","Q3",201634
2016-09-04 00:00:00.000,2016,3,"Q3 2016",9,4,"September","Sep","S​​​​​​​​​","Sep 2016",6,"Sunday","S​​​​​​","Weekend","2016-35",False,"201609","Q3",201635
2016-09-11 00:00:00.000,2016,3,"Q3 2016",9,11,"September","Sep","S​​​​​​​​​","Sep 2016",6,"Sunday","S​​​​​​","Weekend","2016-36",False,"201609","Q3",201636
2016-09-18 00:00:00.000,2016,3,"Q3 2016",9,18,"September","Sep","S​​​​​​​​​","Sep 2016",6,"Sunday","S​​​​​​","Weekend","2016-37",False,"201609","Q3",201637
2016-09-25 00:00:00.000,2016,3,"Q3 2016",9,25,"September","Sep","S​​​​​​​​​","Sep 2016",6,"Sunday","S​​​​​​","Weekend","2016-38",False,"201609","Q3",201638
2016-10-02 00:00:00.000,2016,4,"Q4 2016",10,2,"October","Oct","O​​​​​​​​​​","Oct 2016",6,"Sunday","S​​​​​​","Weekend","2016-39",False,"201610","Q4",201639
2016-10-09 00:00:00.000,2016,4,"Q4 2016",10,9,"October","Oct","O​​​​​​​​​​","Oct 2016",6,"Sunday","S​​​​​​","Weekend","2016-40",False,"201610","Q4",201640
2016-10-16 00:00:00.000,2016,4,"Q4 2016",10,16,"October","Oct","O​​​​​​​​​​","Oct 2016",6,"Sunday","S​​​​​​","Weekend","2016-41",False,"201610","Q4",201641
2016-10-23 00:00:00.000,2016,4,"Q4 2016",10,23,"October","Oct","O​​​​​​​​​​","Oct 2016",6,"Sunday","S​​​​​​","Weekend","2016-42",False,"201610","Q4",201642
2016-10-30 00:00:00.000,2016,4,"Q4 2016",10,30,"October","Oct","O​​​​​​​​​​","Oct 2016",6,"Sunday","S​​​​​​","Weekend","2016-43",False,"201610","Q4",201643
2016-11-06 00:00:00.000,2016,4,"Q4 2016",11,6,"November","Nov","N​​​​​​​​​​​","Nov 2016",6,"Sunday","S​​​​​​","Weekend","2016-44",False,"201611","Q4",201644
2016-11-13 00:00:00.000,2016,4,"Q4 2016",11,13,"November","Nov","N​​​​​​​​​​​","Nov 2016",6,"Sunday","S​​​​​​","Weekend","2016-45",False,"201611","Q4",201645
2016-11-20 00:00:00.000,2016,4,"Q4 2016",11,20,"November","Nov","N​​​​​​​​​​​","Nov 2016",6,"Sunday","S​​​​​​","Weekend","2016-46",False,"201611","Q4",201646
2016-11-27 00:00:00.000,2016,4,"Q4 2016",11,27,"November","Nov","N​​​​​​​​​​​","Nov 2016",6,"Sunday","S​​​​​​","Weekend","2016-47",False,"201611","Q4",201647
2016-12-04 00:00:00.000,2016,4,"Q4 2016",12,4,"December","Dec","D​​​​​​​​​​​​","Dec 2016",6,"Sunday","S​​​​​​","Weekend","2016-48",False,"201612","Q4",201648
2016-12-11 00:00:00.000,2016,4,"Q4 2016",12,11,"December","Dec","D​​​​​​​​​​​​","Dec 2016",6,"Sunday","S​​​​​​","Weekend","2016-49",False,"201612","Q4",201649
2016-12-18 00:00:00.000,2016,4,"Q4 2016",12,18,"December","Dec","D​​​​​​​​​​​​","Dec 2016",6,"Sunday","S​​​​​​","Weekend","2016-50",False,"201612","Q4",201650
2016-12-25 00:00:00.000,2016,4,"Q4 2016",12,25,"December","Dec","D​​​​​​​​​​​​","Dec 2016",6,"Sunday","S​​​​​​","Weekend","2016-51",False,"201612","Q4",201651
2017-01-01 00:00:00.000,2017,1,"Q1 2017",1,1,"January","Jan","J​","Jan 2017",6,"Sunday","S​​​​​​","Weekend","2016-52",False,"201701","Q1",201652
2017-01-08 00:00:00.000,2017,1,"Q1 2017",1,8,"January","Jan","J​","Jan 2017",6,"Sunday","S​​​​​​","Weekend","2017-01",False,"201701","Q1",201701
2017-01-15 00:00:00.000,2017,1,"Q1 2017",1,15,"January","Jan","J​","Jan 2017",6,"Sunday","S​​​​​​","Weekend","2017-02",False,"201701","Q1",201702
2017-01-22 00:00:00.000,2017,1,"Q1 2017",1,22,"January","Jan","J​","Jan 2017",6,"Sunday","S​​​​​​","Weekend","2017-03",False,"201701","Q1",201703
2017-01-29 00:00:00.000,2017,1,"Q1 2017",1,29,"January","Jan","J​","Jan 2017",6,"Sunday","S​​​​​​","Weekend","2017-04",False,"201701","Q1",201704
2017-02-05 00:00:00.000,2017,1,"Q1 2017",2,5,"February","Feb","F​​","Feb 2017",6,"Sunday","S​​​​​​","Weekend","2017-05",False,"201702","Q1",201705
2017-02-12 00:00:00.000,2017,1,"Q1 2017",2,12,"February","Feb","F​​","Feb 2017",6,"Sunday","S​​​​​​","Weekend","2017-06",False,"201702","Q1",201706
2017-02-19 00:00:00.000,2017,1,"Q1 2017",2,19,"February","Feb","F​​","Feb 2017",6,"Sunday","S​​​​​​","Weekend","2017-07",False,"201702","Q1",201707
2017-02-26 00:00:00.000,2017,1,"Q1 2017",2,26,"February","Feb","F​​","Feb 2017",6,"Sunday","S​​​​​​","Weekend","2017-08",False,"201702","Q1",201708
2017-03-05 00:00:00.000,2017,1,"Q1 2017",3,5,"March","Mar","M​​​","Mar 2017",6,"Sunday","S​​​​​​","Weekend","2017-09",False,"201703","Q1",201709
2017-03-12 00:00:00.000,2017,1,"Q1 2017",3,12,"March","Mar","M​​​","Mar 2017",6,"Sunday","S​​​​​​","Weekend","2017-10",False,"201703","Q1",201710
2017-03-19 00:00:00.000,2017,1,"Q1 2017",3,19,"March","Mar","M​​​","Mar 2017",6,"Sunday","S​​​​​​","Weekend","2017-11",False,"201703","Q1",201711
2017-03-26 00:00:00.000,2017,1,"Q1 2017",3,26,"March","Mar","M​​​","Mar 2017",6,"Sunday","S​​​​​​","Weekend","2017-12",False,"201703","Q1",201712
2017-04-02 00:00:00.000,2017,2,"Q2 2017",4,2,"April","Apr","A​​​​","Apr 2017",6,"Sunday","S​​​​​​","Weekend","2017-13",False,"201704","Q2",201713
2017-04-09 00:00:00.000,2017,2,"Q2 2017",4,9,"April","Apr","A​​​​","Apr 2017",6,"Sunday","S​​​​​​","Weekend","2017-14",False,"201704","Q2",201714
2017-04-16 00:00:00.000,2017,2,"Q2 2017",4,16,"April","Apr","A​​​​","Apr 2017",6,"Sunday","S​​​​​​","Weekend","2017-15",False,"201704","Q2",201715
2017-04-23 00:00:00.000,2017,2,"Q2 2017",4,23,"April","Apr","A​​​​","Apr 2017",6,"Sunday","S​​​​​​","Weekend","2017-16",False,"201704","Q2",201716
2017-04-30 00:00:00.000,2017,2,"Q2 2017",4,30,"April","Apr","A​​​​","Apr 2017",6,"Sunday","S​​​​​​","Weekend","2017-17",False,"201704","Q2",201717
2017-05-07 00:00:00.000,2017,2,"Q2 2017",5,7,"May","May","M​​​​​","May 2017",6,"Sunday","S​​​​​​","Weekend","2017-18",False,"201705","Q2",201718
2017-05-14 00:00:00.000,2017,2,"Q2 2017",5,14,"May","May","M​​​​​","May 2017",6,"Sunday","S​​​​​​","Weekend","2017-19",False,"201705","Q2",201719
2017-05-21 00:00:00.000,2017,2,"Q2 2017",5,21,"May","May","M​​​​​","May 2017",6,"Sunday","S​​​​​​","Weekend","2017-20",False,"201705","Q2",201720
2017-05-28 00:00:00.000,2017,2,"Q2 2017",5,28,"May","May","M​​​​​","May 2017",6,"Sunday","S​​​​​​","Weekend","2017-21",False,"201705","Q2",201721
2017-06-04 00:00:00.000,2017,2,"Q2 2017",6,4,"June","Jun","J​​​​​​","Jun 2017",6,"Sunday","S​​​​​​","Weekend","2017-22",False,"201706","Q2",201722
2017-06-11 00:00:00.000,2017,2,"Q2 2017",6,11,"June","Jun","J​​​​​​","Jun 2017",6,"Sunday","S​​​​​​","Weekend","2017-23",False,"201706","Q2",201723
2017-06-18 00:00:00.000,2017,2,"Q2 2017",6,18,"June","Jun","J​​​​​​","Jun 2017",6,"Sunday","S​​​​​​","Weekend","2017-24",False,"201706","Q2",201724
2017-06-25 00:00:00.000,2017,2,"Q2 2017",6,25,"June","Jun","J​​​​​​","Jun 2017",6,"Sunday","S​​​​​​","Weekend","2017-25",False,"201706","Q2",201725
2017-07-02 00:00:00.000,2017,3,"Q3 2017",7,2,"July","Jul","J​​​​​​​","Jul 2017",6,"Sunday","S​​​​​​","Weekend","2017-26",False,"201707","Q3",201726
2017-07-09 00:00:00.000,2017,3,"Q3 2017",7,9,"July","Jul","J​​​​​​​","Jul 2017",6,"Sunday","S​​​​​​","Weekend","2017-27",False,"201707","Q3",201727
2017-07-16 00:00:00.000,2017,3,"Q3 2017",7,16,"July","Jul","J​​​​​​​","Jul 2017",6,"Sunday","S​​​​​​","Weekend","2017-28",False,"201707","Q3",201728
2017-07-23 00:00:00.000,2017,3,"Q3 2017",7,23,"July","Jul","J​​​​​​​","Jul 2017",6,"Sunday","S​​​​​​","Weekend","2017-29",False,"201707","Q3",201729
2017-07-30 00:00:00.000,2017,3,"Q3 2017",7,30,"July","Jul","J​​​​​​​","Jul 2017",6,"Sunday","S​​​​​​","Weekend","2017-30",False,"201707","Q3",201730
2017-08-06 00:00:00.000,2017,3,"Q3 2017",8,6,"August","Aug","A​​​​​​​​","Aug 2017",6,"Sunday","S​​​​​​","Weekend","2017-31",False,"201708","Q3",201731
2017-08-13 00:00:00.000,2017,3,"Q3 2017",8,13,"August","Aug","A​​​​​​​​","Aug 2017",6,"Sunday","S​​​​​​","Weekend","2017-32",False,"201708","Q3",201732
2017-08-20 00:00:00.000,2017,3,"Q3 2017",8,20,"August","Aug","A​​​​​​​​","Aug 2017",6,"Sunday","S​​​​​​","Weekend","2017-33",False,"201708","Q3",201733
2017-08-27 00:00:00.000,2017,3,"Q3 2017",8,27,"August","Aug","A​​​​​​​​","Aug 2017",6,"Sunday","S​​​​​​","Weekend","2017-34",False,"201708","Q3",201734
2017-09-03 00:00:00.000,2017,3,"Q3 2017",9,3,"September","Sep","S​​​​​​​​​","Sep 2017",6,"Sunday","S​​​​​​","Weekend","2017-35",False,"201709","Q3",201735
2017-09-10 00:00:00.000,2017,3,"Q3 2017",9,10,"September","Sep","S​​​​​​​​​","Sep 2017",6,"Sunday","S​​​​​​","Weekend","2017-36",False,"201709","Q3",201736
2017-09-17 00:00:00.000,2017,3,"Q3 2017",9,17,"September","Sep","S​​​​​​​​​","Sep 2017",6,"Sunday","S​​​​​​","Weekend","2017-37",False,"201709","Q3",201737
2017-09-24 00:00:00.000,2017,3,"Q3 2017",9,24,"September","Sep","S​​​​​​​​​","Sep 2017",6,"Sunday","S​​​​​​","Weekend","2017-38",False,"201709","Q3",201738
2017-10-01 00:00:00.000,2017,4,"Q4 2017",10,1,"October","Oct","O​​​​​​​​​​","Oct 2017",6,"Sunday","S​​​​​​","Weekend","2017-39",False,"201710","Q4",201739
2017-10-08 00:00:00.000,2017,4,"Q4 2017",10,8,"October","Oct","O​​​​​​​​​​","Oct 2017",6,"Sunday","S​​​​​​","Weekend","2017-40",False,"201710","Q4",201740
2017-10-15 00:00:00.000,2017,4,"Q4 2017",10,15,"October","Oct","O​​​​​​​​​​","Oct 2017",6,"Sunday","S​​​​​​","Weekend","2017-41",False,"201710","Q4",201741
2017-10-22 00:00:00.000,2017,4,"Q4 2017",10,22,"October","Oct","O​​​​​​​​​​","Oct 2017",6,"Sunday","S​​​​​​","Weekend","2017-42",False,"201710","Q4",201742
2017-10-29 00:00:00.000,2017,4,"Q4 2017",10,29,"October","Oct","O​​​​​​​​​​","Oct 2017",6,"Sunday","S​​​​​​","Weekend","2017-43",False,"201710","Q4",201743
2017-11-05 00:00:00.000,2017,4,"Q4 2017",11,5,"November","Nov","N​​​​​​​​​​​","Nov 2017",6,"Sunday","S​​​​​​","Weekend","2017-44",False,"201711","Q4",201744
2017-11-12 00:00:00.000,2017,4,"Q4 2017",11,12,"November","Nov","N​​​​​​​​​​​","Nov 2017",6,"Sunday","S​​​​​​","Weekend","2017-45",False,"201711","Q4",201745
2017-11-19 00:00:00.000,2017,4,"Q4 2017",11,19,"November","Nov","N​​​​​​​​​​​","Nov 2017",6,"Sunday","S​​​​​​","Weekend","2017-46",False,"201711","Q4",201746
2017-11-26 00:00:00.000,2017,4,"Q4 2017",11,26,"November","Nov","N​​​​​​​​​​​","Nov 2017",6,"Sunday","S​​​​​​","Weekend","2017-47",False,"201711","Q4",201747
2017-12-03 00:00:00.000,2017,4,"Q4 2017",12,3,"December","Dec","D​​​​​​​​​​​​","Dec 2017",6,"Sunday","S​​​​​​","Weekend","2017-48",False,"201712","Q4",201748
2017-12-10 00:00:00.000,2017,4,"Q4 2017",12,10,"December","Dec","D​​​​​​​​​​​​","Dec 2017",6,"Sunday","S​​​​​​","Weekend","2017-49",False,"201712","Q4",201749
2017-12-17 00:00:00.000,2017,4,"Q4 2017",12,17,"December","Dec","D​​​​​​​​​​​​","Dec 2017",6,"Sunday","S​​​​​​","Weekend","2017-50",False,"201712","Q4",201750
2017-12-24 00:00:00.000,2017,4,"Q4 2017",12,24,"December","Dec","D​​​​​​​​​​​​","Dec 2017",6,"Sunday","S​​​​​​","Weekend","2017-51",False,"201712","Q4",201751
2017-12-31 00:00:00.000,2017,4,"Q4 2017",12,31,"December","Dec","D​​​​​​​​​​​​","Dec 2017",6,"Sunday","S​​​​​​","Weekend","2017-52",False,"201712","Q4",201752
2018-01-07 00:00:00.000,2018,1,"Q1 2018",1,7,"January","Jan","J​","Jan 2018",6,"Sunday","S​​​​​​","Weekend","2018-01",False,"201801","Q1",201801
2018-01-14 00:00:00.000,2018,1,"Q1 2018",1,14,"January","Jan","J​","Jan 2018",6,"Sunday","S​​​​​​","Weekend","2018-02",False,"201801","Q1",201802
2018-01-21 00:00:00.000,2018,1,"Q1 2018",1,21,"January","Jan","J​","Jan 2018",6,"Sunday","S​​​​​​","Weekend","2018-03",False,"201801","Q1",201803
2018-01-28 00:00:00.000,2018,1,"Q1 2018",1,28,"January","Jan","J​","Jan 2018",6,"Sunday","S​​​​​​","Weekend","2018-04",False,"201801","Q1",201804
2018-02-04 00:00:00.000,2018,1,"Q1 2018",2,4,"February","Feb","F​​","Feb 2018",6,"Sunday","S​​​​​​","Weekend","2018-05",False,"201802","Q1",201805
2018-02-11 00:00:00.000,2018,1,"Q1 2018",2,11,"February","Feb","F​​","Feb 2018",6,"Sunday","S​​​​​​","Weekend","2018-06",False,"201802","Q1",201806
2018-02-18 00:00:00.000,2018,1,"Q1 2018",2,18,"February","Feb","F​​","Feb 2018",6,"Sunday","S​​​​​​","Weekend","2018-07",False,"201802","Q1",201807
2018-02-25 00:00:00.000,2018,1,"Q1 2018",2,25,"February","Feb","F​​","Feb 2018",6,"Sunday","S​​​​​​","Weekend","2018-08",False,"201802","Q1",201808
2018-03-04 00:00:00.000,2018,1,"Q1 2018",3,4,"March","Mar","M​​​","Mar 2018",6,"Sunday","S​​​​​​","Weekend","2018-09",False,"201803","Q1",201809
2018-03-11 00:00:00.000,2018,1,"Q1 2018",3,11,"March","Mar","M​​​","Mar 2018",6,"Sunday","S​​​​​​","Weekend","2018-10",False,"201803","Q1",201810
2018-03-18 00:00:00.000,2018,1,"Q1 2018",3,18,"March","Mar","M​​​","Mar 2018",6,"Sunday","S​​​​​​","Weekend","2018-11",False,"201803","Q1",201811
2018-03-25 00:00:00.000,2018,1,"Q1 2018",3,25,"March","Mar","M​​​","Mar 2018",6,"Sunday","S​​​​​​","Weekend","2018-12",False,"201803","Q1",201812
2018-04-01 00:00:00.000,2018,2,"Q2 2018",4,1,"April","Apr","A​​​​","Apr 2018",6,"Sunday","S​​​​​​","Weekend","2018-13",False,"201804","Q2",201813
2018-04-08 00:00:00.000,2018,2,"Q2 2018",4,8,"April","Apr","A​​​​","Apr 2018",6,"Sunday","S​​​​​​","Weekend","2018-14",False,"201804","Q2",201814
2018-04-15 00:00:00.000,2018,2,"Q2 2018",4,15,"April","Apr","A​​​​","Apr 2018",6,"Sunday","S​​​​​​","Weekend","2018-15",False,"201804","Q2",201815
2018-04-22 00:00:00.000,2018,2,"Q2 2018",4,22,"April","Apr","A​​​​","Apr 2018",6,"Sunday","S​​​​​​","Weekend","2018-16",False,"201804","Q2",201816
2018-04-29 00:00:00.000,2018,2,"Q2 2018",4,29,"April","Apr","A​​​​","Apr 2018",6,"Sunday","S​​​​​​","Weekend","2018-17",False,"201804","Q2",201817
2018-05-06 00:00:00.000,2018,2,"Q2 2018",5,6,"May","May","M​​​​​","May 2018",6,"Sunday","S​​​​​​","Weekend","2018-18",False,"201805","Q2",201818
2018-05-13 00:00:00.000,2018,2,"Q2 2018",5,13,"May","May","M​​​​​","May 2018",6,"Sunday","S​​​​​​","Weekend","2018-19",False,"201805","Q2",201819
2018-05-20 00:00:00.000,2018,2,"Q2 2018",5,20,"May","May","M​​​​​","May 2018",6,"Sunday","S​​​​​​","Weekend","2018-20",False,"201805","Q2",201820
2018-05-27 00:00:00.000,2018,2,"Q2 2018",5,27,"May","May","M​​​​​","May 2018",6,"Sunday","S​​​​​​","Weekend","2018-21",False,"201805","Q2",201821
2018-06-03 00:00:00.000,2018,2,"Q2 2018",6,3,"June","Jun","J​​​​​​","Jun 2018",6,"Sunday","S​​​​​​","Weekend","2018-22",False,"201806","Q2",201822
2018-06-10 00:00:00.000,2018,2,"Q2 2018",6,10,"June","Jun","J​​​​​​","Jun 2018",6,"Sunday","S​​​​​​","Weekend","2018-23",False,"201806","Q2",201823
2018-06-17 00:00:00.000,2018,2,"Q2 2018",6,17,"June","Jun","J​​​​​​","Jun 2018",6,"Sunday","S​​​​​​","Weekend","2018-24",False,"201806","Q2",201824
2018-06-24 00:00:00.000,2018,2,"Q2 2018",6,24,"June","Jun","J​​​​​​","Jun 2018",6,"Sunday","S​​​​​​","Weekend","2018-25",False,"201806","Q2",201825
2018-07-01 00:00:00.000,2018,3,"Q3 2018",7,1,"July","Jul","J​​​​​​​","Jul 2018",6,"Sunday","S​​​​​​","Weekend","2018-26",False,"201807","Q3",201826
2018-07-08 00:00:00.000,2018,3,"Q3 2018",7,8,"July","Jul","J​​​​​​​","Jul 2018",6,"Sunday","S​​​​​​","Weekend","2018-27",False,"201807","Q3",201827
2018-07-15 00:00:00.000,2018,3,"Q3 2018",7,15,"July","Jul","J​​​​​​​","Jul 2018",6,"Sunday","S​​​​​​","Weekend","2018-28",False,"201807","Q3",201828
2018-07-22 00:00:00.000,2018,3,"Q3 2018",7,22,"July","Jul","J​​​​​​​","Jul 2018",6,"Sunday","S​​​​​​","Weekend","2018-29",False,"201807","Q3",201829
2018-07-29 00:00:00.000,2018,3,"Q3 2018",7,29,"July","Jul","J​​​​​​​","Jul 2018",6,"Sunday","S​​​​​​","Weekend","2018-30",False,"201807","Q3",201830
2018-08-05 00:00:00.000,2018,3,"Q3 2018",8,5,"August","Aug","A​​​​​​​​","Aug 2018",6,"Sunday","S​​​​​​","Weekend","2018-31",False,"201808","Q3",201831
2018-08-12 00:00:00.000,2018,3,"Q3 2018",8,12,"August","Aug","A​​​​​​​​","Aug 2018",6,"Sunday","S​​​​​​","Weekend","2018-32",False,"201808","Q3",201832
2018-08-19 00:00:00.000,2018,3,"Q3 2018",8,19,"August","Aug","A​​​​​​​​","Aug 2018",6,"Sunday","S​​​​​​","Weekend","2018-33",False,"201808","Q3",201833
2018-08-26 00:00:00.000,2018,3,"Q3 2018",8,26,"August","Aug","A​​​​​​​​","Aug 2018",6,"Sunday","S​​​​​​","Weekend","2018-34",False,"201808","Q3",201834
2018-09-02 00:00:00.000,2018,3,"Q3 2018",9,2,"September","Sep","S​​​​​​​​​","Sep 2018",6,"Sunday","S​​​​​​","Weekend","2018-35",False,"201809","Q3",201835
2018-09-09 00:00:00.000,2018,3,"Q3 2018",9,9,"September","Sep","S​​​​​​​​​","Sep 2018",6,"Sunday","S​​​​​​","Weekend","2018-36",False,"201809","Q3",201836
2018-09-16 00:00:00.000,2018,3,"Q3 2018",9,16,"September","Sep","S​​​​​​​​​","Sep 2018",6,"Sunday","S​​​​​​","Weekend","2018-37",False,"201809","Q3",201837
2018-09-23 00:00:00.000,2018,3,"Q3 2018",9,23,"September","Sep","S​​​​​​​​​","Sep 2018",6,"Sunday","S​​​​​​","Weekend","2018-38",False,"201809","Q3",201838
2018-09-30 00:00:00.000,2018,3,"Q3 2018",9,30,"September","Sep","S​​​​​​​​​","Sep 2018",6,"Sunday","S​​​​​​","Weekend","2018-39",False,"201809","Q3",201839
2018-10-07 00:00:00.000,2018,4,"Q4 2018",10,7,"October","Oct","O​​​​​​​​​​","Oct 2018",6,"Sunday","S​​​​​​","Weekend","2018-40",False,"201810","Q4",201840
2018-10-14 00:00:00.000,2018,4,"Q4 2018",10,14,"October","Oct","O​​​​​​​​​​","Oct 2018",6,"Sunday","S​​​​​​","Weekend","2018-41",False,"201810","Q4",201841
2018-10-21 00:00:00.000,2018,4,"Q4 2018",10,21,"October","Oct","O​​​​​​​​​​","Oct 2018",6,"Sunday","S​​​​​​","Weekend","2018-42",False,"201810","Q4",201842
2018-10-28 00:00:00.000,2018,4,"Q4 2018",10,28,"October","Oct","O​​​​​​​​​​","Oct 2018",6,"Sunday","S​​​​​​","Weekend","2018-43",False,"201810","Q4",201843
2018-11-04 00:00:00.000,2018,4,"Q4 2018",11,4,"November","Nov","N​​​​​​​​​​​","Nov 2018",6,"Sunday","S​​​​​​","Weekend","2018-44",False,"201811","Q4",201844
2018-11-11 00:00:00.000,2018,4,"Q4 2018",11,11,"November","Nov","N​​​​​​​​​​​","Nov 2018",6,"Sunday","S​​​​​​","Weekend","2018-45",False,"201811","Q4",201845
2018-11-18 00:00:00.000,2018,4,"Q4 2018",11,18,"November","Nov","N​​​​​​​​​​​","Nov 2018",6,"Sunday","S​​​​​​","Weekend","2018-46",False,"201811","Q4",201846
2018-11-25 00:00:00.000,2018,4,"Q4 2018",11,25,"November","Nov","N​​​​​​​​​​​","Nov 2018",6,"Sunday","S​​​​​​","Weekend","2018-47",False,"201811","Q4",201847
2018-12-02 00:00:00.000,2018,4,"Q4 2018",12,2,"December","Dec","D​​​​​​​​​​​​","Dec 2018",6,"Sunday","S​​​​​​","Weekend","2018-48",False,"201812","Q4",201848
2018-12-09 00:00:00.000,2018,4,"Q4 2018",12,9,"December","Dec","D​​​​​​​​​​​​","Dec 2018",6,"Sunday","S​​​​​​","Weekend","2018-49",False,"201812","Q4",201849
2018-12-16 00:00:00.000,2018,4,"Q4 2018",12,16,"December","Dec","D​​​​​​​​​​​​","Dec 2018",6,"Sunday","S​​​​​​","Weekend","2018-50",False,"201812","Q4",201850
2018-12-23 00:00:00.000,2018,4,"Q4 2018",12,23,"December","Dec","D​​​​​​​​​​​​","Dec 2018",6,"Sunday","S​​​​​​","Weekend","2018-51",False,"201812","Q4",201851
2018-12-30 00:00:00.000,2018,4,"Q4 2018",12,30,"December","Dec","D​​​​​​​​​​​​","Dec 2018",6,"Sunday","S​​​​​​","Weekend","2018-52",False,"201812","Q4",201852
2014-01-04 00:00:00.000,2014,1,"Q1 2014",1,4,"January","Jan","J​","Jan 2014",5,"Saturday","S​​​​​","Weekend","2014-01",False,"201401","Q1",201401
2014-01-11 00:00:00.000,2014,1,"Q1 2014",1,11,"January","Jan","J​","Jan 2014",5,"Saturday","S​​​​​","Weekend","2014-02",False,"201401","Q1",201402
2014-01-18 00:00:00.000,2014,1,"Q1 2014",1,18,"January","Jan","J​","Jan 2014",5,"Saturday","S​​​​​","Weekend","2014-03",False,"201401","Q1",201403
2014-01-25 00:00:00.000,2014,1,"Q1 2014",1,25,"January","Jan","J​","Jan 2014",5,"Saturday","S​​​​​","Weekend","2014-04",False,"201401","Q1",201404
2014-02-01 00:00:00.000,2014,1,"Q1 2014",2,1,"February","Feb","F​​","Feb 2014",5,"Saturday","S​​​​​","Weekend","2014-05",False,"201402","Q1",201405
2014-02-08 00:00:00.000,2014,1,"Q1 2014",2,8,"February","Feb","F​​","Feb 2014",5,"Saturday","S​​​​​","Weekend","2014-06",False,"201402","Q1",201406
